376,47,2,2021-04-30--2021-05-07,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",7347891,DJ Khaled,6278835,20GrahbI4AzAOWxpYfDKkf,2021-04-30,76
377,61,17,2020-12-04--2020-12-11,Body,5831357,"Russ Millions, Tion Wayne",323203,6uvMKqNlrSvcC4NaKnrwjZ,2021-04-22,84
378,10,69,2019-12-27--2020-01-03,everything i wanted,5448680,Billie Eilish,1250353,1OC8hMoqAuWmTWJ4heJNlO,2021-08-13,0
379,169,1,2021-05-07--2021-05-14,What You Need,5346005,Don Toliver,1605329,6LcX2hBbXaJcK4AuefE936,2021-05-04,76
380,115,9,2021-03-26--2021-04-02,"L-Gante: Bzrp Music Sessions, Vol.38",5290877,"Bizarrap, L-Gante",3126961,1Crj1zkRMpsEjb9NOR6Zof,2021-03-10,80
381,19,26,2021-01-01--2021-01-08,HOLIDAY,5264232,Lil Nas X,5473565,6zFMeegAMYQo0mt8rXtrli,2020-11-13,83
382,71,28,2021-03-26--2021-04-02,At My Worst,5258000,Pink Sweat$,942628,0ri0Han4IRJhzvERHOZTMr,2020-07-17,79
383,3,70,2020-01-10--2020-01-17,Life Is Good (feat. Drake),5241227,Future,10488292,5yY9lUy8nbvjM1Uyo1Uqoc,2020-01-10,81
384,184,1,2021-05-07--2021-05-14,Extasy,5203700,"187 Strassenbande, Bonez MC, Frauenarzt",1223734,79lc69ZXfL4WmJIzVSDmWT,2021-05-13,67
385,7,44,2020-07-10--2020-07-17,Wishing Well,5125706,Juice WRLD,19085118,2U5WueTLIK5WJLD7mvDODv,2020-07-10,83
386,164,11,2021-03-19--2021-03-26,Fan de Tus Fotos,5103863,"Nicky Jam, Romeo Santos",14826679,1mauYRwbpoGQX6itP2FAJC,2021-02-08,79
387,82,12,2021-03-12--2021-03-19,Tapão Na Raba,5088848,Raí Saia Rodada,1260752,58pgi1RpcU2fVJsxhm7BIr,2021-01-22,80
388,66,10,2021-03-05--2021-03-12,Machu Picchu,5062404,"Camilo, Evaluna Montaner",10561047,1LXb70u8SLsvBAPWHMCTMe,2021-03-01,76
389,4,44,2020-07-10--2020-07-17,Come & Go (with Marshmello),5037124,Juice WRLD,19085118,2Y0wPrPQBrGhoLn14xRYCG,2020-07-10,83
390,71,72,2020-09-04--2020-09-11,Robbery,5024884,Juice WRLD,19085118,6Hj9jySrnFppAI0sEMCZpJ,2019-03-08,83
391,199,1,2021-05-07--2021-05-14,Paradigmas,5018076,Jorge & Mateus,15013645,17UfXrL7Run3GyZJW4uRjC,2021-04-22,72
392,53,12,2021-03-12--2021-03-19,SugarCrash!,5018005,ElyOtto,85617,2ePtv8MlBO9nuuXABqAfEX,2020-08-25,80
393,72,1,2021-04-30--2021-05-07,durag activity (with Travis Scott),7939784,Baby Keem,279741,4JJcP0Rv9AgyPD6ZGaC8EE,2021-04-30,75
394,113,1,2021-04-30--2021-05-07,love race (feat. Kellin Quinn),6325080,Machine Gun Kelly,3864419,1F9kEuwT29fgqlovIclu81,2021-04-29,76
395,7,40,2020-07-17--2020-07-24,POPSTAR (feat. Drake),6127103,DJ Khaled,6278835,6EDO9iiTtwNv6waLwa1UUq,2020-07-17,80
396,122,1,2021-04-30--2021-05-07,LET IT GO (feat. Justin Bieber & 21 Savage),6083338,DJ Khaled,6278835,1cEhrSF6EylAEqdhUGuNpX,2021-04-30,75
397,137,1,2021-04-30--2021-05-07,Girl From Rio,5768836,Anitta,10740222,6CF085Ol0cVda1WqelybEQ,2021-05-21,69
398,10,8,2021-03-12--2021-03-19,On The Ground,5655879,ROSÉ,1094731,2pn8dNVSpYnAtlKFC8Q0DJ,2021-03-12,74
399,20,5,2021-04-09--2021-04-16,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),5480722,Taylor Swift,42227614,2CYVETnhM9aytqrazYYwrK,2021-04-09,74
400,42,60,2020-01-31--2020-02-07,when the party's over,5467596,Billie Eilish,1250353,5KWwUzVxubgSPmLIUAQhYt,2021-08-13,0
401,63,4,2021-04-09--2021-04-16,Otra Noche Sin Ti,5377794,"J Balvin, Khalid",29051363,2CdTLdDjwZdVcm0bresVWx,2021-04-09,80
402,33,5,2021-04-02--2021-04-09,Met Him Last Night (feat. Ariana Grande),5200695,Demi Lovato,20331923,0BI0hfbmqybnd3TezrDME3,2021-04-02,72
403,100,11,2021-03-19--2021-03-26,Back In Blood (feat. Lil Durk),5198209,Pooh Shiesty,423237,7JuHVG3qQKQKxC4doneXVW,2020-11-06,75
404,94,5,2021-04-02--2021-04-09,Run It Up (feat. Offset & Moneybagg Yo),5107084,Lil Tjay,3553442,1dg3qy5DjoJodawfOCgrTP,2021-04-02,81
405,37,31,2020-11-13--2020-11-20,Mi Niña,5026961,"Wisin, Myke Towers, Los Legendarios",6929075,2bgcUk2A3jjKbCJ7KPquTi,2020-09-23,79
406,9,6,2021-03-19--2021-03-26,As I Am (feat. Khalid),5896065,Justin Bieber,48544923,6F2r4HgpJnvKDmkN6JEN6J,2021-03-19,72
407,150,1,2021-04-23--2021-04-30,Come Through (feat. Chris Brown),5531998,H.E.R.,4138951,3krZxyBsWEHfEfJegYaWTd,2021-04-23,74
408,33,24,2021-01-08--2021-01-15,Goosebumps,5496962,HVME,17719446,5uEYRdEIh9Bo4fpjDd4Na9,2021-01-15,87
409,18,33,2020-10-23--2020-10-30,Put Your Records On,5181180,Ritt Momney,100463,6AGOKlMZWLCaEJGnaROtF9,2020-04-24,81
410,137,13,2021-03-12--2021-03-19,Facas - Ao Vivo,5141640,"Diego & Victor Hugo, Bruno & Marrone",1585593,1ere9b9vDw2N3m9d4uiXxa,2020-10-15,79
411,62,28,2021-01-15--2021-01-22,Train Wreck,5081800,James Arthur,8446147,55Am8neGJkdj2ADaM3aw5H,2016-10-28,82
412,7,23,2020-11-20--2020-11-27,Monster (Shawn Mendes & Justin Bieber),5069268,Shawn Mendes,33893352,2Z8yfpFX0ZMavHkcIeHiO1,2020-11-20,79
413,6,53,2020-03-20--2020-03-27,In Your Eyes,5054319,The Weeknd,35340069,7szuecWAPwGoV1e5vGu8tl,2020-03-20,81
414,101,68,2020-06-26--2020-07-03,SAD!,5051338,XXXTENTACION,29566516,3ee8Jmje8o58CHK66QrVC2,2018-03-16,84
415,193,1,2021-04-23--2021-04-30,Good Without,4998044,Mimi Webb,130801,15OCqNPYoLziEAsbVnqRj5,2021-03-26,81
416,19,66,2020-01-03--2020-01-10,hot girl bummer,4992396,blackbear,4270131,2mt1IqcFyY1zmYZT8Q3xw9,2020-08-21,83
417,197,1,2021-04-23--2021-04-30,When I Was Your Man,4945935,Bruno Mars,32603394,0nJW01T7XtvILxQgC5J7Wh,2012-12-07,82
418,73,11,2021-02-19--2021-02-26,LOCATION,4940701,"KAROL G, Anuel AA, J Balvin",1250353,1aH3EQY5LTXjRZQLpl1Gby,2021-08-12,0
419,177,7,2021-02-26--2021-03-05,Stressed Out,4913147,Twenty One Pilots,20823062,3CRDbSIZ4r5MsZ0YwxuEkn,2015-05-15,83
420,72,1,2021-04-16--2021-04-23,Ski,7753784,"Young Stoner Life, Young Thug, Gunna",61930,6755DFiZ7CWe2WMdTGW5C1,2021-04-16,78
421,75,1,2021-04-16--2021-04-23,Diamonds Dancing (feat. Travis Scott),7515766,"Young Stoner Life, Young Thug, Gunna",61930,7uZqvqXzzYMKrexKxdcGmd,2021-04-16,69
422,8,5,2021-02-12--2021-02-19,Love Story (Taylor’s Version),6202933,Taylor Swift,42227614,6YvqWjhGD8mB5QXcbcUKtx,2021-04-09,73
423,107,14,2021-02-12--2021-02-19,"Ele É Ele, Eu Sou Eu",5380517,"Wesley Safadão, Os Barões Da Pisadinha",9907270,7EWXP47VlXKO3r7mNxuWHw,2020-11-12,73
424,186,1,2021-04-16--2021-04-23,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,5159208,Os Barões Da Pisadinha,4271775,2SUPbyD77tJuOUbqbxct6l,2021-02-19,80
425,3,19,2020-12-11--2020-12-18,willow,5016865,Taylor Swift,42227614,0lx2cLdOt3piJbcaXIV74f,2020-12-11,79
426,104,16,2021-02-05--2021-02-12,Why'd You Only Call Me When You're High?,4976405,Arctic Monkeys,12375514,086myS9r57YsLbJpU0TgK9,2013-09-09,82
427,18,18,2021-01-01--2021-01-08,Afterglow,4965330,Ed Sheeran,1250353,5dA45onYgYACRp8C5xEOS9,2021-08-13,0
428,43,29,2019-12-27--2020-01-03,LA CANCIÓN,4959754,"J Balvin, Bad Bunny",29051363,0fea68AdmYNygeTGI4RC18,2019-06-28,83
429,52,1,2021-04-09--2021-04-16,You Belong With Me (Taylor’s Version),9872084,Taylor Swift,42227614,1qrpoAMXodY6895hGKoUpA,2021-04-09,73
430,54,1,2021-04-09--2021-04-16,Fearless (Taylor’s Version),9676024,Taylor Swift,42227614,77sMIMlNaSURUAXq5coCxE,2021-04-09,69
431,68,1,2021-04-09--2021-04-16,X Gon' Give It To Ya,8638360,DMX,2815928,1zzxoZVylsna2BQB65Ppcb,2007-06-12,73
432,80,1,2021-04-09--2021-04-16,Fifteen (Taylor’s Version),7852063,Taylor Swift,42227614,2nqio0SfWg6gh2eCtfuMa5,2021-04-09,66
433,84,1,2021-04-09--2021-04-16,The Way I Loved You (Taylor’s Version),7736262,Taylor Swift,42227614,22bPsP2jCgbLUvh82U0Z3M,2021-04-09,72
434,51,3,2021-03-26--2021-04-02,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),7712896,Taylor Swift,42227614,5pcjystBtalYeqaiXCcgEY,2021-03-26,65
435,93,1,2021-04-09--2021-04-16,Hey Stephen (Taylor’s Version),7385864,Taylor Swift,42227614,550erGcdD9n6PnwxrvYqZT,2021-04-09,66
436,102,1,2021-04-09--2021-04-16,White Horse (Taylor’s Version),7039222,Taylor Swift,42227614,5YL553x8sHderRBDlm3NM3,2021-04-09,65
437,114,1,2021-04-09--2021-04-16,Forever & Always (Taylor’s Version),6566059,Taylor Swift,42227614,1msEuwSBneBKpVCZQcFTsU,2021-04-09,66
438,119,1,2021-04-09--2021-04-16,Breathe (feat. Colbie Caillat) (Taylor’s Version),6508683,Taylor Swift,42227614,7HC7R2D8WjXVcUHJyEGjRs,2021-04-09,64
439,139,1,2021-04-09--2021-04-16,Ruff Ryders' Anthem,5988511,DMX,2815928,1BKT2I9x4RGKaKqW4up34s,1998-05-01,72
440,146,1,2021-04-09--2021-04-16,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),5889939,Taylor Swift,42227614,7eResoqEJJAVTkQYSqvO3P,2021-04-09,67
441,147,1,2021-04-09--2021-04-16,Tell Me Why (Taylor’s Version),5885151,Taylor Swift,42227614,0k0vFacOHNuArLWMiH60p7,2021-04-09,63
442,148,1,2021-04-09--2021-04-16,You’re Not Sorry (Taylor’s Version),5860405,Taylor Swift,42227614,6iiAfo4wTA2CVC3Uwx9uh8,2021-04-09,64
443,40,25,2021-01-01--2021-01-08,Chica Ideal,5217052,"Sebastian Yatra, Guaynaa",1250353,6M3Bdl5UtQtmjnYDW69LZQ,2021-08-09,0
444,15,32,2020-10-16--2020-10-23,Relación - Remix,5206614,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",8758283,35UUpTmrcFXNIVIN26ujXl,2020-09-04,80
445,192,1,2021-04-09--2021-04-16,Don’t You (Taylor’s Version) (From The Vault),5197564,Taylor Swift,42227614,4uuEGH5SVuzkkSFjo2DEiY,2021-04-09,65
446,195,1,2021-04-09--2021-04-16,We Were Happy (Taylor’s Version) (From The Vault),5189423,Taylor Swift,42227614,34V9RiEPe8MNdU32qJsJa1,2021-04-09,64
447,153,2,2021-04-02--2021-04-09,WACHA,5172999,"KHEA, Duki",3198705,5RmSunLqeDqNWww8LWhAiK,2021-04-01,75
448,132,1,2021-04-02--2021-04-09,Dancing With The Devil,5836326,Demi Lovato,20338833,2kONpeXXK70YEs7c0UQbmq,2021-03-26,66
449,26,4,2021-03-12--2021-03-19,Gone,5427638,ROSÉ,1099480,2dHoVW9AxJVSRebPRyV2aA,2021-03-12,71
450,160,3,2021-04-02--2021-04-09,What Other People Say,5413003,"Sam Fischer, Demi Lovato",122746,2h9TDNEXRhcDIV3fsoEVq9,2021-02-04,77
451,88,31,2021-01-29--2021-02-05,Hello (feat. A Boogie Wit da Hoodie),5323062,Pop Smoke,6852509,2r6OAV3WsYtXuXjvJ1lIDi,2020-07-20,82
452,91,12,2021-02-26--2021-03-05,Hasta Abajo,5269163,"Kevin Roldan, Bryant Myers, Lyanno",4026643,4PEfJZpVjdclfzZ9XO8uDw,2019-10-04,77
453,30,37,2020-10-23--2020-10-30,Take You Dancing,5176493,Jason Derulo,9778632,59qrUpoplZxbIZxk6X0Bm3,2020-07-22,82
454,28,3,2021-03-19--2021-03-26,Unstable (feat. The Kid LAROI),5137645,Justin Bieber,48544923,137mSruegm1u6x9NvwiagR,2021-03-19,74
455,2,48,2020-05-08--2020-05-15,Stuck with U (with Justin Bieber),5094660,Ariana Grande,67208170,4HBZA5flZLE435QTztThqH,2020-05-08,84
456,120,15,2021-03-05--2021-03-12,Hayloft,5086382,Mother Mother,2110870,2kS6td1yvmpNgZTt1q5pQq,2008-09-23,81
457,191,1,2021-04-02--2021-04-09,Esquema Preferido (feat. Tarcísio do Acordeon),5078174,DJ Ivis,342930,0e6NlGJxYlHvAN8SKxad7N,2020-11-26,73
458,75,5,2021-03-05--2021-03-12,Además de Mí - Remix,5060336,"Rusherking, KHEA, Duki, Maria Becerra, LIT killah, Tiago PZK",301217,7I8L3vYCLThw2FDrE6LuzE,2021-03-04,78
459,193,3,2021-03-19--2021-03-26,Payphone,5052717,"Maroon 5, Wiz Khalifa",32279979,1LmN9SSHISbtp9LoaR5ZVJ,2012-01-01,74
460,50,3,2021-03-19--2021-03-26,Ghost,5013450,Justin Bieber,48544923,6I3mqTwhRpn34SLVafSH7G,2021-03-19,71
461,37,3,2021-03-19--2021-03-26,Off My Face,5004111,Justin Bieber,48544923,3T03rPwlL8NVk1yIaxeD8U,2021-03-19,75
462,140,13,2021-01-01--2021-01-08,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",4972518,Jack Harlow,1053324,0ZLuW8uOXdFNWcI40C0OC2,2020-12-11,73
463,188,3,2021-02-26--2021-03-05,Take on Me,4969662,a-ha,1560784,2WfaOiMkCvy7F5fcp2zZ8L,1985-06-01,84
464,45,18,2021-01-01--2021-01-08,BEBÉ,4967348,"Camilo, El Alfa",10580764,7D7EH7MGyNHWSkqrszerI1,2020-11-25,78
465,118,1,2021-03-26--2021-04-02,Richer (feat. Polo G),6292362,Rod Wave, , , , 
466,128,2,2021-03-26--2021-04-02,Tu Veneno,6007541,J Balvin,29067437,5KFHrrBMyGj5MhVbZMM3ts,2021-03-19,76
467,49,2,2021-03-19--2021-03-26,Deserve You,5837372,Justin Bieber,48544923,5NU40QTlXrDUJzDBdv79bg,2021-03-19,69
468,44,2,2021-03-19--2021-03-26,2 Much,5794583,Justin Bieber,48544923,0oaY19dUwZimIgzn3ZZLZO,2021-03-19,70
469,3,66,2020-01-17--2020-01-24,Tusa,5510113,"KAROL G, Nicki Minaj",17792779,7k4t7uLgtOxPwTpFmtJNTY,2019-11-07,80
470,34,29,2020-11-06--2020-11-13,Una Locura,5466954,"Ozuna, J Balvin, Chencho Corleone",29238936,5y7DaS3jAc9eZzcSOoUIwU,2020-09-04,81
471,61,2,2021-03-19--2021-03-26,Loved By You (feat. Burna Boy),5419040,Justin Bieber,48544923,2tB9OFgAHjAds3cqquLlvp,2021-03-19,69
472,181,1,2021-03-26--2021-04-02,Girls Like Us,5410730,Zoe Wees,203555,5SFXOMJJ334Wn2PwBHeRZN,2021-01-12,78
473,17,4,2021-03-05--2021-03-12,Lemon Pepper Freestyle (feat. Rick Ross),5365747,Drake,56327031,4FRW5Nza1Ym91BGV4nFWXI,2021-03-05,76
474,97,9,2021-02-12--2021-02-19,Esquema Preferido,5356696,"DJ Ivis, Tarcísio do Acordeon",342930,0e6NlGJxYlHvAN8SKxad7N,2020-11-26,73
475,105,14,2021-01-15--2021-01-22,Love Not War (The Tampa Beat),5326719,"Jason Derulo, Nuka",9778632,4Lt6GXGzYsa1tgkv3nGSTm,2020-11-20,79
476,57,2,2021-03-19--2021-03-26,Die For You (feat. Dominic Fike),5323412,Justin Bieber,48544923,7aely3H8kMj9o0gt6vXHE1,2021-03-19,67
477,64,12,2021-02-05--2021-02-12,Starboy,5302285,"The Weeknd, Daft Punk",35340069,7MXVkk9YMctZqd1Srtv4MB,2016-11-25,83
478,22,29,2020-10-23--2020-10-30,La Tóxica,5255393,Farruko,10510156,15OjBeqNX3bShsGYQbteRv,2020-07-24,78
479,181,3,2021-03-12--2021-03-19,Coração Na Cama - Ao Vivo,5211351,Hugo & Guilherme,435936,2nZj5YymF54qhAu7RneVP6,2020-11-13,77
480,60,1,2021-03-19--2021-03-26,Love You Different (feat. BEAM),10024729,Justin Bieber,48544923,27UcQ6dAvQrgH9C880rCM3,2021-03-19,66
481,74,1,2021-03-19--2021-03-26,Somebody,8912458,Justin Bieber,48544923,3rLIv187BhjyweFe89SgLn,2010-01-01,67
482,152,1,2021-03-19--2021-03-26,White Dress,5796978,Lana Del Rey,13697048,4Hl9rOqYomojCmxYfr25im,2021-03-19,65
483,82,18,2021-02-05--2021-02-12,Polvo,5528508,"Nicky Jam, Myke Towers",14831925,68mrW6gXHgupgSiDHgaDi5,2020-11-20,76
484,138,2,2021-01-15--2021-01-22,Chemtrails Over The Country Club,5418816,Lana Del Rey,13697048,7bPWdJgx8vek7S5i5yAtvG,2021-03-19,73
485,37,31,2020-11-06--2020-11-13,Parce (feat. Justin Quiles),5312876,"Maluma, Lenny Tavárez",26769304,4RJz8NfIe09gpKMiRUWKhJ,2020-08-21,78
486,40,9,2021-02-05--2021-02-12,Ropa Cara,5249427,Camilo,10580764,7BIy3EGQhg98CsRdKYHnJC,2021-01-18,73
487,25,26,2020-10-23--2020-10-30,Vida de Rico,5189822,Camilo,10580764,73nAK3HgQK8dak83Y2WQ8F,2020-09-21,79
488,182,3,2021-03-12--2021-03-19,Devil Eyes,5098581,Hippie Sabotage,713486,7MiZjKawmXTsTNePyTfPyL,2016-02-05,80
489,141,13,2021-02-05--2021-02-12,Ponte Pa' Mi,5082870,Justin Quiles,2897862,4C6BlqqMwjFzOXzqpTeoWR,2020-11-20,76
490,109,1,2021-03-12--2021-03-19,Dámelo To’ (feat. Myke Towers),6426522,Selena Gomez,28931149,36CiGk9oRdwTnBDMgKEfjl,2021-03-12,64
491,121,1,2021-03-12--2021-03-19,Patience (feat. YUNGBLUD & Polo G),6155698,KSI,2010879,5J5CpT6bgE6KYKk23jgp9W,2021-03-12,71
492,56,2,2021-03-05--2021-03-12,Selfish Love (with Selena Gomez),6020785,DJ Snake,7408249,3XoflnowYPFRPOh3uFvHcm,2021-03-04,74
493,12,14,2020-12-25--2021-01-01,Snowman,5454807,Sia,20528724,7uoFMmxln0GPXQ0AcCBXRq,2018-11-01,77
494,168,1,2021-03-12--2021-03-19,DAYWALKER! (feat. CORPSE),5439646,Machine Gun Kelly,3868320,2NnJpRXIlx35Vij3bPZO0h,2021-03-12,74
495,19,38,2020-08-28--2020-09-04,La Curiosidad,5198514,"Jay Wheeler, DJ Nelson, Myke Towers",1650912,4HYDUMY0xSpeBr0AMY9cUz,2020-06-12,82
496,86,12,2021-01-22--2021-01-29,All We Got (feat. KIDDO),5156937,Robin Schulz,2786366,1FP9s72rDYty6mfoOEYKnE,2020-10-16,74
497,6,60,2020-03-13--2020-03-20,Say So,5103528,Doja Cat,8671649,3Dv1eDb0MEgF93GpLXlucZ,2019-11-07,82
498,157,9,2021-01-29--2021-02-05,Hope,5085527,XXXTENTACION,29566516,2ZRo7axmMPeSVUvDbGkJah,2018-03-16,84
499,149,46,2020-06-26--2020-07-03,The Less I Know The Better,5084635,Tame Impala,5064200,6K4t31amVTZDgR3sKmwUJJ,2015-07-17,84
500,109,6,2021-02-05--2021-02-12,I Feel It Coming,5079857,"The Weeknd, Daft Punk",35340069,3dhjNA0jGA8vHBQ1VdD6vV,2016-11-25,80
501,12,37,2020-08-28--2020-09-04,Mood Swings (feat. Lil Tjay),5068349,Pop Smoke,6852509,5rZlwNFl01HqLWBQGryKSm,2020-07-03,82
502,123,26,2020-10-23--2020-10-30,Someone To You,5054881,BANNERS,419151,2f0pn9DkEJwAzXApnFh5cr,2019-10-04,79
503,198,1,2021-03-12--2021-03-19,To the Bone,5052557,Pamungkas,1643882,3pCt2wRdBDa2kCisIdHWgF,2019-06-14,81
504,4,38,2020-06-26--2020-07-03,How You Like That,5023592,BLACKPINK,23848461,4SFknyjLcyTLJFPKD2m96o,2020-10-02,79
505,200,1,2021-03-12--2021-03-19,LOST,5013851,"NF, Hopsin",5831194,2MZrOmrVxRmmOoFW6dhenG,2021-03-11,66
506,158,1,2021-03-05--2021-03-12,VOCE,5510906,Madame,1251372,6CAVxdHTkls5loqUmfM52V,2021-08-13,0
507,64,2,2021-02-26--2021-03-05,AP - Music from the film Boogie,5462333,Pop Smoke,6852509,17vGPZ5EsdvtgAOCD4FLWI,2021-02-26,75
508,166,1,2021-03-05--2021-03-12,Life's A Mess II (with Clever & Post Malone),5393459,Juice WRLD,19102888,4O3RwH1TFG1EjPezLIYehI,2021-03-05,72
509,170,1,2021-03-05--2021-03-12,CHIAMAMI PER NOME,5321946,"Francesca Michielin, Fedez",568711,0ZqHo6eTBHUcOVjZzPvftT,2021-03-03,67
510,54,7,2021-01-22--2021-01-29,Antes,5232377,"Anuel AA, Ozuna",18306226,73O30uMI7n6DuzBmbtO7kC,2021-01-22,73
511,175,1,2021-03-05--2021-03-12,Mona Lisa,5208787,"Booba, JSX",2161609,5LYRIyhmlrDAQsYdHEvP0f,2021-03-04,72
512,180,1,2021-03-05--2021-03-12,Real As It Gets (feat. EST Gee),5170861,Lil Baby,7816213,7eX3um6NpOQKWJMGCi97XD,2021-03-04,74
513,24,25,2020-11-06--2020-11-13,Se Te Nota (with Guaynaa),5168240,Lele Pons,786461,11EnQRgRMJwMAesfkB5pnu,2020-09-02,77
514,91,26,2021-01-08--2021-01-15,Head Shoulders Knees & Toes (feat. Norma Jean Martine),5093408,"Ofenbach, Quarterhead",432511,6i7zAdNhzUN2k1HcrBxPHG,2020-05-08,79
515,152,23,2021-01-29--2021-02-05,Star Shopping,5073657,Lil Peep,7535054,30bqVoKjX479ab90a8Pafp,2015,82
516,61,26,2020-08-21--2020-08-28,Electric Love,5060903,BØRNS,1027085,2GiJYvgVaD2HtM8GqD9EgQ,2015-10-16,83
517,112,28,2020-03-20--2020-03-27,Maniac,5044929,Conan Gray,3799104,6KfoDhO4XUWSbnyKjNp9c4,2020-03-20,82
518,74,1,2021-02-26--2021-03-05,Only Wanna Be With You - Pokémon 25 Version,7464020,Post Malone,33663701,3SawmGBjjq8EOYZJV11cJm,2021-02-25,72
519,38,2,2021-02-19--2021-02-26,test drive,6591829,Ariana Grande,67208170,3eZYOQO4UzKrUDYDghtnFw,2021-02-19,71
520,42,12,2020-11-06--2020-11-13,Tú Me Dejaste De Querer,5874460,"C. Tangana, Niño de Elche, La Húngara",1453875,5ddFjrPG8NgQQ6xlOQIVd2,2021-02-26,75
521,46,19,2020-11-06--2020-11-13,SO DONE,5440707,The Kid LAROI,2238190,5psEZhQu6lukjhavJo4AbC,2020-10-23,74
522,35,27,2020-11-13--2020-11-20,Jeans,5145966,Justin Quiles,2897862,3GtnId3Cm1Xa6joCj08nzW,2020-08-14,75
523,2,61,2019-12-27--2020-01-03,ROXANNE,5124742,Arizona Zervas,621200,696DnlkuDOXcMAnKlTgXXK,2019-10-10,82
524,83,53,2019-12-27--2020-01-03,rockstar (feat. 21 Savage),5115990,Post Malone,33663701,0e7ipj03S05BNilyu5bRzt,2018-04-27,83
525,185,1,2021-02-26--2021-03-05,Párteme La Cara,5079580,"C. Tangana, Ed Maverick",1453875,5gEUDNQvoQjdjklrwPdGwD,2021-02-26,70
526,80,57,2020-01-17--2020-01-24,Without Me,5016283,Halsey,15663384,5p7ujcrUXASCNwRaWNHR1C,2018-10-04,79
527,33,12,2020-11-27--2020-12-04,BOOKER T,4995965,Bad Bunny,36177712,26w9NTiE9NGjW1ZvIOd1So,2020-11-27,77
528,5,53,2020-03-13--2020-03-20,Intentions (feat. Quavo),4994138,Justin Bieber,48544923,4umIPjkehX1r7uhmGvXiSV,2020-02-14,77
529,49,22,2020-11-13--2020-11-20,Sofia,4982892,Clairo,2722638,7B3z0ySL9Rr0XvZEAjWZzM,2019-08-02,81
530,176,9,2021-02-12--2021-02-19,Photograph,4974880,Ed Sheeran,83337783,1HNkqx9Ahdgi1Ixy2xkKkL,2014-06-21,83
531,20,5,2021-01-15--2021-01-22,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",6162453,Ariana Grande, , , , 
532,140,1,2021-02-19--2021-02-26,Madonna,5936752,"Bausa, Apache 207",961181,6a3kNt1UlUOapDKmEr3JzZ,2021-02-26,68
533,144,1,2021-02-19--2021-02-26,CLOUDS,5897983,NF,5831194,5UMMPHPp6vRP6ghPpSUOzp,2021-02-18,69
534,12,21,2020-10-02--2020-10-09,Wonder,5535339,Shawn Mendes,1251372,7jjS2fSD9zuzbEHeVEFJ2w,2021-08-13,0
535,50,5,2021-01-22--2021-01-29,Skin,5497942,Sabrina Carpenter,3689546,03B2SfXuvDh1m9F4tqrX07,2021-01-22,76
536,62,17,2020-10-23--2020-10-30,Tyler Herro,5168107,Jack Harlow,1053324,4DuUwzP4ALMqpquHU0ltAB,2020-10-22,76
537,173,5,2021-02-05--2021-02-12,Remember That Night?,5116325,Sara Kays,251549,1nYzjrdVQ8RpF93M0jPFW7,2020-11-06,78
538,128,3,2021-01-22--2021-01-29,Lifestyle (feat. Adam Levine),5059891,"Jason Derulo, Maroon 5",9778632,0osvOdeD3YXZiWkT8MKolJ,2021-01-21,78
539,177,7,2021-01-29--2021-02-05,Fly Away,5053713,Tones And I,2820477,5ri4zqtWhG07hIuNNDWP76,2020-11-13,79
540,37,25,2020-10-09--2020-10-16,Despeinada,5004462,"Ozuna, Camilo",29238936,0JAZWvvqttGFm4UMDsPQXC,2020-09-04,75
541,14,5,2020-10-30--2020-11-06,motive (with Doja Cat),4986037,Ariana Grande,67208170,5GkQIP5mWPi4KZLLXeuFTT,2020-10-30,80
542,28,57,2019-12-27--2020-01-03,I Don't Care (with Justin Bieber),4984399,Ed Sheeran,83337783,3HVWdVOQ0ZA45FuZGSfvns,2019-05-10,80
543,14,32,2020-08-28--2020-09-04,"Ay, DiOs Mío!",5344862,KAROL G,1251372,3PF1mUoD0NgK4ykdt5sk3g,2021-08-12,0
544,83,11,2021-01-01--2021-01-08,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",5232509,"Bizarrap, Nathy Peluso",3134041,78SeXVRJ7KCqVmOwTiFjnI,2020-11-27,77
545,17,15,2020-11-06--2020-11-13,Hawái - Remix,5163323,"Maluma, The Weeknd",26784251,0GzuHFG4Ql6DoyxFRnIk3F,2020-11-05,77
546,22,32,2020-08-28--2020-09-04,Tattoo - Remix with Camilo,5120753,Rauw Alejandro,6096559,4ZRrLHqzhGRXYj2qcB4s5S,2020-07-09,78
547,151,7,2021-01-01--2021-01-08,Meia Noite (Você tem meu Whatsapp),5044252,Tarcísio do Acordeon,1200248,6sPBi0qLI6KM3yXX56NxsA,2020-12-17,67
548,143,42,2020-06-26--2020-07-03,Moonlight,5003825,XXXTENTACION,29566516,0JP9xo3adEtGSdUEISiszL,2018-03-16,83
